a_RLH2_alpha_N,a_RLH2_alpha_P,b_RLH2_mean_tpost,b_RLH2_habit_weight,c_RLH2_alpha_action,d_RLH2_alpha_action
0.8324390900473875,0.6843472224991122,3.560054274541532,0.9993721974246724,0.06652399688711871,-0.1480918675482753
0.01180410170183432,3.4808063936863163e-9,1.774596601174345,0.4274969849818413,0.21348988033544505,-0.011804098221027928
0.00580888422915315,0.9041822658099312,1.7150281084656085,0.8000043635843865,1.4894204192038026e-8,0.8983733815807781
0.10932248945428596,4.6373835508475705e-6,3.269055043625356,0.9207917293167076,0.9711030093097216,-0.10931785207073512
0.06543483097487271,0.04399357598186836,2.9513849654739484,0.03983792716323135,0.685084378219797,-0.021441254993004352
0.02518448275371873,0.08206056231754902,4.059850238496072,0.12469675495014244,0.167249808902874,0.056876079563830284
0.17083384171496896,0.0086851415757084,0.9040904562833978,0.9344973008245836,0.04212949143912171,-0.16214870013926055
0.14229248355319102,0.999913507333246,3.9183100607327757,0.37187614758729487,0.32480356556784173,0.857621023780055
0.02851301479614909,9.756058984365182e-9,1.1242071761254788,0.96030733263264,0.3048021647420398,-0.028513005040090106
0.25703521970783827,0.9999504826528444,1.0160214438339439,0.999364360457927,0.1635754365112891,0.7429152629450061
0.00829209887705419,3.760315779433904e-7,2.029280799897119,0.7191831530220688,0.2696536173091464,-0.008291722845476246
0.5811243546006708,0.5835141980614547,3.326298926767677,0.989474832786812,0.3731523776670824,0.002389843460783858
0.0316138757342396,0.2895255388784614,1.1919945987654321,0.9999999720967186,5.646541609738001e-7,0.25791166314422176
0.46317030105694,0.9477711790310728,3.0661499183006535,0.9963147789023894,0.16652748350004337,0.48460087797413276
0.06739815787255918,4.78383242333594e-4,1.7616397541352031,0.7733869554052025,2.8967654291149828e-8,-0.06691977463022558
0.4676049106566438,0.8823855583003894,2.9140317299006324,0.9992271729782692,0.01294053880470346,0.41478064764374567
0.09687008415777064,1.8089929328018595e-5,0.6887917496693121,0.6190424134997476,0.01543221259484779,-0.09685199422844262
0.04482762664299588,1.217118529756149e-4,2.442916515371581,0.9988932599581984,0.22919420920828437,-0.044705914790020264
1.2337783077959244e-6,0.00298594449923787,2.2201729720518064,0.5617355143157001,0.21436383206993492,0.002984710720930074
0.02832556111866625,0.00253818108662735,1.1268527476780186,0.26247820702191565,0.3919872529512922,-0.025787380032038898
0.00535033063666605,0.04409764996899712,2.9573354604604605,0.4025968737107659,0.26607978395600157,0.03874731933233107
0.07854027664876881,0.7625383414723483,0.9742917556980057,0.9995921201377878,0.06792671613321646,0.6839980648235795
0.25389497966435415,2.35868985383037e-10,4.2730328159041395,0.932260026898648,0.8670483112368941,-0.25389497942848516
0.12252283161317391,3.090190721738904e-5,2.902016220357048,0.992520892241634,0.08043340483664208,-0.12249192970595653
0.02330581611556623,5.3171899268379146e-5,3.1695174501424503,0.4699521663344388,0.4316717871800532,-0.02325264421629785
0.00823758615037808,1.0263135404760509e-5,1.4364146434124965,0.5797288846926361,0.101648618752898,-0.00822732301497332
0.11277789496504786,7.264772042387565e-5,0.41184010776313035,0.999970502557029,0.08769215254386757,-0.11270524724462398
0.8802377197059821,3.0919781981319026e-5,4.6542957746478875,0.9999674376219476,0.5885109674695539,-0.8802067999240007
0.05703039959313157,0.6912114724315507,2.6841071911327385,0.6383099497077936,0.19981668030448027,0.6341810728384191
