x_axis_mean_tpost,a_habit_weight,b_alpha_action,c_alpha_R,x_axis_mean_tpost_TpostOutLiersRemoved,d_habit_weight_mean_tpost_TpostOutLiersRemoved,e_alpha_action_mean_tpost_TpostOutLiersRemoved,f_alpha_R_mean_tpost_TpostOutLiersRemoved
0.5396632047172912,0.9997825642719116,0.06627863202573953,0.7636857788386755,0.5533790170741772,0.9674186515278902,0.2222360019948664,0.1967476557022332
0.5533790170741772,0.9674186515278902,0.2222360019948664,0.1967476557022332,2.349726273148148,0.9389573260637184,0.9999966391417516,7.794097800015236e-10
2.349726273148148,0.9389573260637184,0.9999966391417516,7.794097800015236e-10,1.8637856670445956,0.3512561956360305,0.1922280016290768,0.13522340266290817
1.8637856670445956,0.3512561956360305,0.1922280016290768,0.13522340266290817,3.5173652687882058,0.4521529387356932,0.19927897782909296,0.04897815247436045
3.5173652687882058,0.4521529387356932,0.19927897782909296,0.04897815247436045,2.440099098281288,0.99999997015371,0.07163348640483236,0.3721323731358329
2.440099098281288,0.99999997015371,0.07163348640483236,0.3721323731358329,3.529045307443366,0.3242817859887409,0.7135040852440835,0.01257754635744335
3.529045307443366,0.3242817859887409,0.7135040852440835,0.01257754635744335,3.161121755125661,0.9999423148270672,0.13071875295206264,0.8280681176981541
3.161121755125661,0.9999423148270672,0.13071875295206264,0.8280681176981541,2.7700291079325594,0.553476075043005,0.10704628481019328,0.12500513087577964
2.7700291079325594,0.553476075043005,0.10704628481019328,0.12500513087577964,1.758711677297668,0.9999572551917932,0.2944456375879392,9.530241537084808e-8
1.758711677297668,0.9999572551917932,0.2944456375879392,9.530241537084808e-8,2.6547368156199678,0.9999812780241794,0.21198619580900768,0.9871850562494286
2.6547368156199678,0.9999812780241794,0.21198619580900768,0.9871850562494286,4.453526281616983,0.9731174419170868,0.3355627255745886,0.05729786001060044
4.453526281616983,0.9731174419170868,0.3355627255745886,0.05729786001060044,1.2677621941137567,0.9990101267774704,0.4168435393318817,0.08717058880120264
1.2677621941137567,0.9990101267774704,0.4168435393318817,0.08717058880120264,3.8895634209478294,0.9998929456940716,0.00161386530389512,7.416882213341316e-6
3.8895634209478294,0.9998929456940716,0.00161386530389512,7.416882213341316e-6,1.868526936026936,0.4077109158625264,0.11510582927436394,1.7243513229545934e-4
1.868526936026936,0.4077109158625264,0.11510582927436394,1.7243513229545934e-4,2.3174395328822412,0.9357919968058426,0.21475336767907527,0.2531034431066888
