a_user1_Tpost,a_user1_likes,a_user2_Tpost,a_user2_likes,a_user3_Tpost,a_user3_likes,c_AHdisc_age,d_AHdisc_meantpost,e_AHdisc_AHIscore,f_AHdisc_followers_ageOutliersexcluded,f_AHdisc_meantpost_ageOutliersexcluded,f_AHdisc_AHI_ageOutliersexcluded,g_AHconf_age,h_AHconf_meantpost,i_AHconf_AHIscore,j_AHconf_followers_ageOutliersexcluded,j_AHconf_meantpost_ageOutliersexcluded,j_AHconf_AHI_ageOutliersexcluded
0.09207175925925926,1,14.840486111111112,0,NA,NA,21.826038386949577,0.739218497141267,4,830,0.9765187398564295,2.79,39.841197619590844,0.6578766293025362,3.67,380,1.9750542125262054,3.33
0.043125,2,0.9168981481481482,4,NA,NA,21.0744793964053,4.881791877104377,2.33,680,3.0594043656259564,3.88,30.21888768474155,4.023400205761317,2.25,170,3.1232965513182673,2
0.01715277777777777,1,8.399872685185185,0,NA,NA,27.036190426394906,2.7315212997512437,3.83,70,3.6964376157407406,2.71,49.357993415215354,4.291844042838019,3.42,100,2.0763147203325776,4.5
1.0118634259259258,2,15.02869212962963,0,NA,NA,43.18276881004893,0.5472029476545685,2.96,1930,1.0393245223185614,3.38,53.42509810631987,1.9750542125262054,3.33,260,0.4570581059231342,3.17
0.5779861111111111,2,4.709513888888889,1,NA,NA,18.5562739245063,3.031774628111718,2.92,80,1.5439804515850597,2.88,55.293455300783336,3.1232965513182673,2,160,4.910039641203704,4.42
0.16435185185185186,1,0.02611111111111111,1,NA,NA,21.878026244074327,1.600153242762413,2.79,750,3.36262667770982,3.29,29.58343400638832,2.0763147203325776,4.5,640,1.068608577142231,2.83
0.00493055555555555,0,0.2526388888888889,0,NA,NA,26.397938119502115,0.9765187398564295,2.79,80,1.849344165943287,3.04,35.86191009455725,0.4570581059231342,3.17,110,4.725771462048468,1.83
0.2148148148148148,1,6.051921296296296,0,NA,NA,42.122269057216016,3.0594043656259564,3.88,40,2.662423365600449,4.08,61.83685958374528,4.910039641203704,4.42,320,0.5975873379176633,3.29
0.4114467592592593,0,1.9851388888888888,0,NA,NA,25.038447854082694,3.6964376157407406,2.71,380,4.547318938910174,3.54,17.715254867290287,1.068608577142231,2.83,2330,0.4074599756879785,2.96
0.03820601851851852,2,0.00568287037037037,2,NA,NA,57.69369498947956,1.0393245223185614,3.38,2330,0.39306448555236273,4.25,59.81784736481862,4.725771462048468,1.83,1900,0.8392461384195256,3.79
0.12166666666666669,0,0.05895833333333333,1,NA,NA,31.009610585088854,1.5439804515850597,2.88,730,1.0124627953162075,2.25,42.464397355945955,0.5975873379176633,3.29,280,1.4969504181600954,2.5
0.8555324074074074,1,17.92037037037037,0,NA,NA,33.418850926559685,3.36262667770982,3.29,1790,0.9396451728233469,3.08,20.88126029862854,0.4074599756879785,2.96,590,0.9839847386662619,2.5
0.02550925925925926,0,0.01924768518518518,1,NA,NA,30.050059922174057,1.849344165943287,3.04,310,1.0087397875816992,3.71,28.943975238928182,0.8392461384195256,3.79,240,3.1752433378500453,3.38
0.05732638888888889,1,2.9716435185185186,0,NA,NA,16.94422053641595,2.662423365600449,4.08,310,3.5323103821907016,2.96,21.24999942961442,1.4969504181600954,2.5,330,1.3087582138590204,3.46
0.04938657407407407,0,0.5014583333333333,2,NA,NA,67.53307713514336,4.547318938910174,3.54,30,0.8462073279087168,3.54,19.27096281086014,0.9839847386662619,2.5,780,0.94839843000383806,4.17
NA,NA,0.3811689814814815,0,NA,NA,41.86319960960276,0.39306448555236273,4.25,1470,0.6824594360428481,3.79,57.608557051233305,3.1752433378500453,3.38,50,2.0085658419205497,1.88
NA,NA,10.801909722222222,0,NA,NA,30.506350166045582,1.0124627953162075,2.25,450,0.5788631789631988,3.96,37.84130501052044,1.3087582138590204,3.46,2330,0.721948871181939,4.29
NA,NA,0.00986111111111111,0,NA,NA,19.208581641189443,0.9396451728233469,3.08,510,1.9001709587191358,3.17,23.864204850812484,0.94839843000383806,4.17,80,2.1995086878809187,4.08
NA,NA,1.8897685185185185,0,NA,NA,37.65395277207392,1.0087397875816992,3.71,790,3.7521862008692364,2.5,33.35141113392653,2.0085658419205497,1.88,920,3.6403973367697593,3.92
NA,NA,17.960474537037037,0,NA,NA,18.634954559282075,3.5323103821907016,2.96,710,3.676399410774411,2.5,24.74599389687429,0.721948871181939,4.29,800,0.7834598018717642,2.63
NA,NA,0.5908333333333333,0,NA,NA,41.77767767510837,0.8462073279087168,3.54,110,3.084160193032015,2.96,42.36335548330671,2.1995086878809187,4.08,2240,0.6042472061258278,2.08
NA,NA,4.915902777777778,2,NA,NA,22.988574289553075,0.6824594360428481,3.79,290,1.4276683666087964,1.88,21.371863956701397,3.6403973367697593,3.92,30,4.083275862068965,2.96
NA,NA,0.0694675925925926,2,NA,NA,46.15360699165969,0.5788631789631988,3.96,3360,1.3807691108957796,3.42,31.774426445610565,0.7834598018717642,2.63,130,1.4145999766724089,2.46
